id,fecha_documento,periodo,detalle,importe_total,tipo_egreso,medio_pago,estado_pago,origen,estado_control,rubro_id,proveedor_id,tipo_documento,numero_documento,moneda,es_intercompany,observaciones,llave_dedup
3656d4f7-1e1a-456c-9607-f30cda210ba4,2026-02-18,2026-02,Com. Ventas Mensual CABA - Enero 2026,715000.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|715000.00
d2537a0c-230a-4819-b0ed-576a37d58432,2026-02-18,2026-02,Com. Ventas quincenales Capitan Sarmiento 02/2026 - Marcelo / Gaspar (1ª quincena),450000.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|450.000
5d42d014-3f7a-44fe-a279-88716e08122b,2026-02-18,2026-02,Pago Mano de Obra - Etapa I,8000000.0,,Efectivo,Estimado,matriz_historica,revisar,e3df9d7b-9370-44e2-82e3-381be887ef77,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|8.000.000
5dcb5a14-2367-486c-91dd-96c5a7605c82,2026-02-18,2026-02,Pago abono mensual Dodolink - 01/2026 - NOC Burzaco/Varela,5583847.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,74d83cac-df0b-4413-b160-92e262a61fcb,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Proveedor mayorista recurrente.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|5.583.847
cf49a70b-2668-4690-9bf2-02ebe2189cbc,2026-02-18,2026-02,Lusso SRL -GDG -Echeq 03 de 05,21748101.24,,ECHEQ,Estimado,matriz_historica,revisar,35b84597-b6c6-4da9-ba8c-d5cb02c5485f,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|21.748.101
74dadad7-74d8-4463-8198-b262a7ef01db,2026-02-18,2026-02,IPSERVICES Echeq - Echeq 05 de 05,2641380.33,,ECHEQ,Estimado,matriz_historica,revisar,802af493-2f23-4d62-becc-e13951069416,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Compra de equipos; no impactar como gasto operativo mensual.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|2.641.380
f586d684-38a2-47ff-b015-daf66a91d797,2026-02-18,2026-02,Compra Supermercado Of. Carlos Pellegrini 887,50000.0,,Efectivo,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|50.000
7152490b-f60a-44cf-9f64-bfc4afea9eb9,2026-02-18,2026-02,Pago ABL Of. Pellegrini 02/2026,343554.08,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|343.554
2361a2b5-5420-44db-b7cb-c172b6ba5803,2026-02-18,2026-02,Tasa de Control y Servicio Universal (estimado),150000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,79b49007-c36a-4120-af17-31d6e8776c0a,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|NETSHARING SA|GASTO SIN COMPROBANTE|150.000
efa7ef43-d750-49ce-a3f1-13515847898a,2026-02-18,2026-02,Declaración Jurada IIBB: 01/2026 (estimado),10000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,412f3f61-3312-4bb0-ae19-e3b789145d6c,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260218|TOOLS SOLUTION SA|GASTO SIN COMPROBANTE|10.000
3a094f52-3ae6-4964-b21c-aa33ef53329d,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Córdoba Mauro (estimado),485898.6,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|485.899
de61f8fe-be68-4daa-b2b9-46545596b5f4,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Gallo Gonzalo (estimado),599841.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|599.841
879e3ed1-7a6d-439b-b605-596cee72864f,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Maidana Alexis Josias,525000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|525.000
e0c4b0b2-b62c-4347-b62d-ea2879bbf659,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Maldonado Rodolfo (estimado),462062.66,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|462.063
c461e1d8-aae4-44d3-bf59-8d0ece92750e,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Monzon Hugo (estimado),511923.47,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|511.923
b1d0c081-f5e8-4a02-802b-c0736bfb9188,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Nahuel Insaurralde (estimado),437035.45,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|437.035
cfcf5e58-e406-442c-aadf-f49f3a5b562f,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo) - Sepulveda Manuel,408959.58,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|408.960
90851589-0730-4024-9b7e-4654a9002d0a,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo)- Gramajo Mauro (estimado),408959.58,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|408.960
1b4b59ca-de91-4d93-87d4-447f11953767,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo)- Gutierrez Marcelo,525000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|525.000
c2aa9c97-0469-4a10-8c9a-6627de496279,2026-02-19,2026-02,Sueldo 1ra Quincena 02/2026 (Recibo)- Oliva Matias (estimado),647075.3,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260219|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|647.075
e7a63840-c4e3-444d-a7f7-f22ca1d8c6a6,2026-02-19,2026-02,Pago FC Eden - Capitan Sarmiento Casa,87045.82,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|87.046
e25bd53d-dcef-4931-84c5-fe83d0c294d9,2026-02-19,2026-02,Declaración Jurada IVA: 01/2026,36137.45,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,d3df491b-f0f2-4b79-a73f-36fda5f2bba7,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|LA EXPRESION SRL|GASTO SIN COMPROBANTE|36.137
24e01eb2-c88b-4655-a2e1-5fc4e4eecec0,2026-02-19,2026-02,Declaración Jurada IIBB: 01/2026 (estimado),3000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,d8bc0e6a-dee3-49cc-ab4a-6841af77c205,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|LSJ SRL|GASTO SIN COMPROBANTE|3.000
1ee5e281-b0c5-4898-97b8-106fbbfb9ec4,2026-02-19,2026-02,Combustible Autos - Capitan Sarmiento - 2 vehículos,80000.0,,Efectivo,Estimado,matriz_historica,revisar,f457200b-42b2-4dd7-8d1e-7912fd4592e3,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|NETSHARING SA|GASTO SIN COMPROBANTE|80.000
6b943f91-38d9-4274-9a09-e3f7cfebadd3,2026-02-19,2026-02,Gastos productos Limpieza - Capitan Sarmiento,30000.0,,Efectivo,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|NETSHARING SA|GASTO SIN COMPROBANTE|30.000
10cb56e4-3ea3-4954-a406-d558491267a7,2026-02-19,2026-02,Pago Expensas C. Pellegrini 887 01/2026 (estimadas),1720261.5,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|NETSHARING SA|GASTO SIN COMPROBANTE|1.720.262
323e6d3a-bbf9-4e9b-8f50-80a7ec6df397,2026-02-19,2026-02,Declaración Jurada IVA: 01/2026 (estimado),24033.1,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,169b39f8-5b5d-4ca9-8480-43acc4095b49,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|SINDEL GROUP SRL|GASTO SIN COMPROBANTE|24.033
6da3fe60-1f08-4820-a4a0-8da2eadebc0d,2026-02-19,2026-02,Declaración Jurada IIBB: 01/2026,1741.64,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,d5d2b619-687e-46f2-b516-f2b3ac4d0301,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260219|ZELED SA|GASTO SIN COMPROBANTE|1.742
eb6bda21-6857-407d-85fb-25ad9d61d7bb,2026-02-20,2026-02,Declaración Jurada IIBB: 01/2026 (estimado),150000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,5d1b320a-cfc6-491b-bccf-cb4ee397b256,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260220|AKAI SA|GASTO SIN COMPROBANTE|150.000
3725ed09-76b1-4737-87f2-fbeda5959547,2026-02-20,2026-02,Gastos Cartuchos - Recarga,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,5aa4a93a-17f8-444b-ac22-b536e094bc86,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260220|NETSHARING SA|GASTO SIN COMPROBANTE|50.000
8f3dbe0a-7e1b-4389-9f47-04d6386c16da,2026-02-20,2026-02,Gastos Papelera - CABA,80000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,5aa4a93a-17f8-444b-ac22-b536e094bc86,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260220|NETSHARING SA|GASTO SIN COMPROBANTE|80.000
17358275-0300-4e53-b330-f8086ac0f53a,2026-02-20,2026-02,Declaración Jurada IIBB: 01/2026 (estimado),2000000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260220|NETSHARING SA|GASTO SIN COMPROBANTE|2.000.000
a5c5f755-c494-43d8-b2a9-4cf94a972466,2026-02-20,2026-02,Compra de Onu (Proyectado) - Echeq,3500000.0,,ECHEQ,Estimado,matriz_historica,revisar,802af493-2f23-4d62-becc-e13951069416,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Regla definida: herramientas y materiales se clasifican como CAPEX.",20260220|NETSHARING SA|GASTO SIN COMPROBANTE|3.500.000
48cea3b4-358a-4d7c-8ffb-b700fe668b24,2026-02-20,2026-02,Pago Factura DGO - 01/2026,300000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,8fab1038-e87a-4a71-8403-cea5ade439a2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260220|NETSHARING SA|GASTO SIN COMPROBANTE|300.000
02212cb1-3a60-4009-ade9-97f140ce1b84,2026-02-23,2026-02,Declaración Jurada IVA: 01/2026 (estimado),900000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|900.000
945f91e5-c720-47ff-92e5-d6fa18250f3a,2026-02-23,2026-02,Pago FC Naturgy: Capitan Sarmiento - Casa,15796.72,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|15.797
ba805fd5-aaf3-41ac-90f1-de9fecb4665d,2026-02-23,2026-02,Pago FC Naturgy: Capitan Sarmiento - Local,13456.1,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|13.456
5cbcc121-4091-4070-b401-3b7a38ac7b5e,2026-02-23,2026-02,Declaración Jurada IVA: 01/2026 (estimado),1020000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,d8bc0e6a-dee3-49cc-ab4a-6841af77c205,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|LSJ SRL|GASTO SIN COMPROBANTE|1.020.000
e8074393-6a17-4223-88ed-1a728eb4a0db,2026-02-23,2026-02,IPSERVICES Echeq - Echeq 02 de 05,3269664.36,,ECHEQ,Estimado,matriz_historica,revisar,802af493-2f23-4d62-becc-e13951069416,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Compra de equipos; no impactar como gasto operativo mensual.",20260223|NETSHARING SA|GASTO SIN COMPROBANTE|3.269.664
9c613d73-0e24-475c-ad81-84313f4b8845,2026-02-23,2026-02,Pago FC Aysa C. Pellegrini 887,256659.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|NETSHARING SA|GASTO SIN COMPROBANTE|256.659
10d4ccb6-7792-4a2d-8306-c565d122f17a,2026-02-23,2026-02,Declaración Jurada IIBB: 01/2026 (estimado),31410.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,0a184561-fd10-43ac-9fab-2d691a0ab10a,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|PERMAWE SRL|GASTO SIN COMPROBANTE|31.410
0bf2210c-d2ce-415e-beb0-f76ee5cc6940,2026-02-23,2026-02,Declaración Jurada IVA: 01/2026 (estimado),297708.25,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,412f3f61-3312-4bb0-ae19-e3b789145d6c,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|TOOLS SOLUTION SA|GASTO SIN COMPROBANTE|297.708
34ee72fd-74b6-4f8a-9dfe-c1c20a841b47,2026-02-23,2026-02,Declaración Jurada IVA: 01/2026,24364.03,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,d5d2b619-687e-46f2-b516-f2b3ac4d0301,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260223|ZELED SA|GASTO SIN COMPROBANTE|24.364
dd90c972-df6a-4e48-a18d-4016bc2144e8,2026-02-24,2026-02,Rep. FF Maximiliano Bernardis - (Estimado),150000.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,2d1f2a4e-e4f8-4327-9230-7ee2cc10e352,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260224|ARGENGRAFT SRL|GASTO SIN COMPROBANTE|150.000
043d712e-1677-4c93-bc66-3342b64d9207,2026-02-24,2026-02,Rep. FF Sergio Araujo - (Estimado),150000.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,2d1f2a4e-e4f8-4327-9230-7ee2cc10e352,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260224|ARGENGRAFT SRL|GASTO SIN COMPROBANTE|150.000
d88c1a80-b143-4931-ba2b-25c80eda5f87,2026-02-24,2026-02,Instalaciones - Antonio (estimadas) Semana: 16/01 - 21/01,600000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|600.000
5c507457-ef20-4f3a-915c-01a3339ce736,2026-02-24,2026-02,Instalaciones - Maximiliano (estimadas) Semana: 16/01 - 21/01,600000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|600.000
69a20406-8f87-405b-9eea-c9a860a6dd52,2026-02-24,2026-02,Instalaciones - Turdo José (estimadas) Semana: 16/02 - 21/02,727200.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|727.200
60ef0ce6-a960-4479-9a67-54702a2a0b79,2026-02-24,2026-02,Retiro de ONU - Reconexión de ONU,56000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Regla definida: herramientas y materiales se clasifican como CAPEX.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|56.000
4eb9a7ef-053f-4f2a-b0d5-3ff5d0ec4799,2026-02-24,2026-02,Com. Ventas semanales Almirante Brown (estimado),42500.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|42.500
2a1db333-cd57-45a5-9615-5c3206723f18,2026-02-24,2026-02,Pago Mano de Obra - Etapa I,7996500.0,,Efectivo,Estimado,matriz_historica,revisar,e3df9d7b-9370-44e2-82e3-381be887ef77,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|7.996.500
7ceb328b-ad89-40fa-b0cc-5f5eb4b1c795,2026-02-24,2026-02,Pago Factura abono: Movistar,152617.57,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|NETSHARING SA|GASTO SIN COMPROBANTE|152.618
ce389c2b-d418-4d06-a627-d9b43bf9974b,2026-02-24,2026-02,Declaración Jurada IVA: 01/2026 (estimado),101341.64,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,0a184561-fd10-43ac-9fab-2d691a0ab10a,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260224|PERMAWE SRL|GASTO SIN COMPROBANTE|101.342
085b62a1-65b1-47ac-a1c6-d7031a178def,2026-02-25,2026-02,Abono: Postes Edea,136763.1,,Transferencia Bancaria,Estimado,matriz_historica,revisar,2f73bc60-4eb7-48f6-a0da-57197bcf63bf,8160b26b-70a5-45df-b09f-98f2365f7b61,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260225|FIBER UP SA|GASTO SIN COMPROBANTE|136.763
81979142-cec7-4c7b-974d-ebb1d766c2e5,2026-02-25,2026-02,Poliza Caución - Renovación ( a confirmar),669738.99,,Transferencia Bancaria,Estimado,matriz_historica,revisar,f7d6d083-651b-4d01-99db-0ac4b8fe683d,a3831295-0538-40ff-b912-e8cc361d16fc,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260225|MORA CERO SA|GASTO SIN COMPROBANTE|669.739
